pressmark,record_url,digitization_type,digitization_url
latin 7892,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671465,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10039271s
latin 7893,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67147d,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10037046b
latin 7894,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67148n,colorized,https://gallica.bnf.fr/ark:/12148/btv1b105452268
latin 7895,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67149w,none,none
latin 7896,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67150x,none,none
latin 7897,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671515,none,none
latin 7898,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67152d,none,none
latin 7899,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc340017,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84525513
latin 7900,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc34002g,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8438676k
latin 7901,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67157m,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10720772n
latin 7902,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67158v,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52523851j
latin 7903,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671593,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10542083m
latin 7904,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671604,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b107208098
latin 7905,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67161c,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10720777w
latin 7906,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67162m,colorized,https://gallica.bnf.fr/ark:/12148/btv1b85721963
latin 7907,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67163v,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525152506
latin 7908,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67165b,none,none
latin 7909,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67166k,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10721064t
latin 7910,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67167t,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068014g
latin 7911,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671682,none,none
latin 7912,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671699,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10032719c
latin 7913,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67170b,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10515890t
latin 7914,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67171k,none,none
latin 7915,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67172t,none,none
latin 7916,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671732,none,none
latin 7917,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc717390,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8451609j
latin 7918,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67176s,none,none
latin 7919,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671771,none,none
latin 7920,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671788,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066007q
latin 7921,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67179h,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100331648
latin 7922,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67180j,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9080917w
latin 7923,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67181s,none,none
latin 7924,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671821,colorized,http://gallica.bnf.fr/ark:/12148/btv1b100282608
latin 7925,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc8936z,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8478994n
latin 7926,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc11298h,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84386770
latin 7927,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67185r,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90680132
latin 7928,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671860,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90782576
latin 7929,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc12926x,colorized,https://gallica.bnf.fr/ark:/12148/btv1b84789952
latin 7930,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67188g,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10545282z
latin 7931,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67189q,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100338409
latin 7932,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67190r,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90682872
latin 7933,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671910,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033841r
latin 7934,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671927,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100338426
latin 7935,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67193g,none,none
latin 7936,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67194q,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066005w
latin 7937,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67195z,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10525030m
latin 7938,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc671966,none,none
latin 7939,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67197f,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034578b
latin 7940,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67199x,none,none
latin 7941,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672002,none,none
latin 7942,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672019,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10038643m
latin 7943,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67202j,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034579s
latin 7944,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67203s,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100345805
latin 7945,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672041,none,none
latin 7946,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672058,none,none
latin 7947,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67206h,none,none
latin 7948,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672080,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100344510
latin 7949,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672097,colorized,http://gallica.bnf.fr/ark:/12148/btv1b100282625
latin 7950,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672108,none,none
latin 7951,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67211h,none,none
latin 7952,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67212r,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034581m
latin 7953,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc71728j,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8447097n
latin 7954,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672147,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100345822
latin 7955,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67215g,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034583h
latin 7956,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67216q,none,none
latin 7957,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67217z,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027466c
latin 7958,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672186,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90808572
latin 7959,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67219f,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066477r
latin 7960,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67220g,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066486q
latin 7961,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67221q,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9080974x
latin 7962,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67222z,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068283d
latin 7963,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672236,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10545840p
latin 7964,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67224f,colorized,https://gallica.bnf.fr/ark:/12148/btv1b10515864c
latin 7965,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67225p,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90769570
latin 7966,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67226x,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9080973h
latin 7967,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672275,none,none
latin 7968,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67228d,none,none
latin 7969,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67229n,none,none
latin 7970,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67230p,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027315g
latin 7971,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67231x,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525241786
latin 7972,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672325,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52523934f
latin 7973,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67233d,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100338621
latin 7974,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67234n,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525227617
latin 7975,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67235w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027476s
latin 7976,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672364,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035824z
latin 7977,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67237c,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068281k
latin 7978,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67238m,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525244466
latin 7979,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67239v,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066483g
latin 7980,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67240w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b55013220m
latin 7981,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672414,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52506363c
latin 7982,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67242c,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52506682w
latin 7983,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67243m,none,none
latin 7984,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67244v,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9076958d
latin 7985,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672453,none,none
latin 7986,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67246b,none,none
latin 7987,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67247k,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067119k
latin 7988,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc71730t,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8447102h
latin 7989,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672492,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52000969w
latin 7990,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672503,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90679786
latin 7991,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67251b,none,none
latin 7992,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67252k,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525102224
latin 7993,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67253t,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027437k
latin 7994,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672542,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9077660r
latin 7995,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672559,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9066481n
latin 7996,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67256j,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52514404b
latin 7997,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67257s,colorized,http://gallica.bnf.fr/ark:/12148/btv1b108406547
latin 7998,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672581,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9078028s
latin 7999,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672598,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90671185
latin 8000,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672609,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10028258f
latin 8001,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67261j,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52514166k
latin 8002,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67262s,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035886b
latin 8003,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672631,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035887s
latin 8004,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672648,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033145w
latin 8005,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67265h,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036241h
latin 8006,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67266r,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100347531
latin 8007,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672670,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036242z
latin 8008,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672687,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033129v
latin 8009,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67269g,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036543j
latin 8010,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67270h,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068316b
latin 8011,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67271r,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027854k
latin 8012,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672720,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035249r
latin 8013,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672737,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10036243d
latin 8014,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67274g,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10033144f
latin 8015,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67275q,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100361827
latin 8016,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67276z,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8452774s
latin 8017,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672776,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9078256s
latin 8019,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67279p,none,none
latin 8020,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67280q,none,none
latin 8021,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67281z,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10038221c
latin 8022,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672826,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10032316h
latin 8023,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67283f,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067108s
latin 8024,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67284p,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067975z
latin 8025,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67285x,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067974j
latin 8026,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672865,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90679734
latin 8027,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67287d,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52518443x
latin 8028,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67288n,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b100361861
latin 8029,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67289w,none,none
latin 8030,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67290x,none,none
latin 8031,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672915,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b10720837m
latin 8032,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67292d,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9080856n
latin 8033,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67293n,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067107c
latin 8034,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67294w,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10034491n
latin 8035,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672954,none,none
latin 8036,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67296c,none,none
latin 8037,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67297m,none,none
latin 8038,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67298v,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067106z
latin 8039,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc672993,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068315x
latin 8040,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673007,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9076959t
latin 8041,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67301g,colorized,https://gallica.bnf.fr/ark:/12148/btv1b60007448
latin 8042,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67303z,colorized,http://gallica.bnf.fr/ark:/12148/btv1b100274347
latin 8043,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673046,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90683133
latin 8044,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67305f,colorized,https://gallica.bnf.fr/ark:/12148/btv1b85775286
latin 8045,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67306p,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9078027c
latin 8046,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67307x,none,none
latin 8047,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673085,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10027318t
latin 8048,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67309d,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9076961w
latin 8049,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67310f,colorized,http://gallica.bnf.fr/ark:/12148/btv1b52509185c
latin 8050,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67311p,colorized,http://gallica.bnf.fr/ark:/12148/btv1b53218213b
latin 8051,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67312x,colorized,https://gallica.bnf.fr/ark:/12148/btv1b525088523
latin 8052,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673135,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90808557
latin 8053,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67314d,none,none
latin 8054,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67315n,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10542085h
latin 8055,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67316w,colorized,http://gallica.bnf.fr/ark:/12148/btv1b10545283d
latin 8056,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673174,none,none
latin 8057,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67318c,colorized,https://gallica.bnf.fr/ark:/12148/btv1b525046307
latin 8058,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67319m,none,none
latin 8059,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67320n,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10039038h
latin 8060,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67321w,none,none
latin 8061,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673224,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8446936r
latin 8062,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67323c,microfilmed,http://gallica.bnf.fr/ark:/12148/btv1b10035346s
latin 8063,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67324m,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9076963q
latin 8064,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67325v,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b90769644
latin 8065,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673263,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068329z
latin 8066,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67327b,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9068328j
latin 8067,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67328k,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9078255c
latin 8068,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67329t,none,none
latin 8069,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67330v,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8530218h
latin 8070,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673313,colorized,http://gallica.bnf.fr/ark:/12148/btv1b55014377j
latin 8071,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67332b,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9078246d
latin 8072,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67333k,colorized,http://gallica.bnf.fr/ark:/12148/btv1b525250891
latin 8073,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67334t,colorized,https://gallica.bnf.fr/ark:/12148/btv1b52506370f
latin 8074,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673352,microfilmed,https://gallica.bnf.fr/ark:/12148/btv1b9067034x
latin 8075,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc673369,none,none
latin 8076,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67337j,none,none
latin 8077,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc67338s,none,none
latin 8078,https://archivesetmanuscrits.bnf.fr/./ark:/12148/cc717312,colorized,https://gallica.bnf.fr/ark:/12148/btv1b8447099g
